filepath,result
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_80.wav, reactions to...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_81.wav, trying to change their stutter.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_82.wav," So, um, well you"
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_83.wav, because as I mentioned before change is difficult.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_84.wav," So, what you refer to there in terms of the..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_85.wav, framework that I have talked about.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_86.wav, And
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_87.wav, And the idea of construct...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_88.wav, is that we...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_89.wav, generally act as scientists.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_90.wav, example.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_91.wav, So we might develop.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_92.wav, We might develop a...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_93.wav, they're a trustworthy person.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_95.wav," sciences, and disorders."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_96.wav, He is the co-author of the textbook.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_98.wav, we might see them
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_99.wav, we might see them out in the...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_101.wav, person.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_102.wav, And so that's typically the way that we...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_103.wav, person or who you are as a communicator.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_105.wav, So in terms of changing and updating...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_106.wav," And so, in..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_107.wav, invalidating experience tends to...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_108.wav, those constructs and we change them and update them.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_109.wav, them.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_110.wav, because they're all connected.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_111.wav, a change in a high level...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_112.wav, personal narratives.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_114.wav, construct could really imply.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_115.wav, imply significant damage.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_117.wav, and but I
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_118.wav, given too much change.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_119.wav, But I keep it.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_120.wav, keep it and instead of then...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_121.wav, using that to...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_122.wav, of myself as an honest person.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_123.wav, I'll explain it away so
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_124.wav, so that it doesn't damage the whole system.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_125.wav, And we do that in terms of...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_126.wav, So for people who stutter it might be that...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_127.wav, their ability to
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_128.wav, because of their stuttering.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_129.wav, They would ignore...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_130.wav, So the title
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_131.wav, They would ignore any instances.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_132.wav, Those are ways of explaining away...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_133.wav, experience that doesn't match the
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_134.wav, lives.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_135.wav, it'd still be a deeper level.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_136.wav, core constructs
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_137.wav, And one of the ways that I like...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_141.wav, kind of being told all the time about them.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_142.wav, a story of...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_143.wav, of unassertiveness.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_144.wav, stuttering kind of...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_147.wav, embarrass yourself.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_148.wav," So, anytime..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_149.wav, today was called
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_150.wav, Bye.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_151.wav, Anytime that you would then...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_152.wav, be assertive or or counsel...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_153.wav, or counter to that dominant.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_155.wav, In a therapeutic session what we're listening to
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_156.wav, are as a person and what their life is like.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_157.wav, But you often get some little nuggets of...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_158.wav," say for example,"
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_159.wav, Here the other day I...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_160.wav, Somebody told me that to...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_161.wav, I'm gonna move my chair because
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_162.wav, because I was in their way.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_163.wav, being unassertive and just doing what...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_164.wav, I'm not going to do that. And so that
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_165.wav, that kind of an experience.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_169.wav, or trivialized by the...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_170.wav, by the client.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_171.wav," So, okay, well, tell me a little bit about that."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_172.wav," Well, tell me a little bit more about that. That sounds like an example."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_175.wav, one of the first times I've heard about.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_176.wav, about change being...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_177.wav, being looked at from from the...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_178.wav, from the personal story.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_179.wav, We look at change from
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_180.wav, from a behavior.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_181.wav," today was how, um..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_182.wav, how our story
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_183.wav, of stuttering
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_184.wav, it can change.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_186.wav," Yeah, yeah, and I think that's a really great..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_188.wav, If I had to sum it all up in...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_0.wav, I came from a culture which...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_1.wav, And if you are a person with a
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_2.wav, even go to school.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_3.wav, many people. We have one point
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_4.wav, that I stutter?
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_5.wav, I'm looking forward to having you.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_6.wav, struggle for me because
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_7.wav, I even want to be in this
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_9.wav, Go on to do college and...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_10.wav, metaphor did you feel like
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_11.wav," before, I always..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_13.wav, that culture very clearly.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_14.wav, So...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_15.wav," Dada, I thought…"
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_16.wav, in front of people
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_17.wav, You are coming.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_18.wav, Because I was desperate.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_19.wav, Speech was very hard.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_21.wav, and I started to talk.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_22.wav," all this shame, all this..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_23.wav, It's not who they are.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_24.wav, So gradually I think...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_25.wav, teacher too in that
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_26.wav," Even if you do not stutter,"
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_27.wav, What was the hardest part of your j-
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_28.wav, It matters in two languages now.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_29.wav, maybe English
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_30.wav, They have a two-week program.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_31.wav, attendees in that program.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_32.wav," But, uh... But if..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_33.wav, I'm sure they appreciate it.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_34.wav, and talking about
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_36.wav, Has there been...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_37.wav, who I am and I don't know what to do with it.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/9/StutterTalk_9_39.wav, Until you came here you had never...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_0.wav, Hey everyone.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_1.wav, then there are a lot of words you could apply to her.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_2.wav," Kinda, because I think a lot of people wouldn't."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_3.wav, you wouldn't have been able to convince me that.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_5.wav, two years old that...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_6.wav," are stuttering, sort of..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_7.wav, actions in New York.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_8.wav, and
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_9.wav," Um, me."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_10.wav, I don't know. And I haven't recorded for ever.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_11.wav, the last
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_12.wav, Teaching a...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_13.wav, A class.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_14.wav, But I'm not positive if
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_15.wav, and I was there and
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_16.wav, really robust.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_17.wav, quite the plan I would say.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_18.wav, uh Karen what would it be
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_20.wav, difference.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_22.wav, and it's really not black and white.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_23.wav," Yeah, I feel like I can't."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_24.wav, You're terrified to pick up the phone.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_25.wav, uncharted for me. Yeah.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_27.wav, It's a whole different thing.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_28.wav, public relations and she
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_29.wav," at all, which is weird."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_30.wav, and that she was...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_32.wav, to talk about.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_33.wav, in the place that you're in now.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_34.wav, that you had I would have been
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_35.wav, judged and I don't know if everything she said
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_36.wav, to me.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_37.wav, teacher who assumed she didn't
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_38.wav, People who think they're...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_39.wav, like she's just one person but.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_3.wav, all of this.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_5.wav, always making it there but still
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_6.wav, Eheheheheheheheheheheheheh
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_10.wav, Absolutely. It strikes me that...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_11.wav," you know, like, this is me."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_12.wav, I was at a school art show and a mom
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_13.wav, and it can make
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_14.wav, to connect.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_15.wav, saying something doesn't have a lot of value.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_16.wav, and how alone and different she felt.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_17.wav, out.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_18.wav, Being covered in it
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_19.wav, eye contact to see if you'd go away.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_20.wav, and...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_22.wav, and vulnerability.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_24.wav, that at first it's terrifying.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_25.wav, to not have to put up a front.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_26.wav, that at first you...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_27.wav, But then it starts to feel nice to not.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_28.wav, and I'm wondering if you
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_30.wav," you want except for yourself. Mm, yeah."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_31.wav, This is the theme for...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_32.wav, interesting interaction.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_34.wav, if it wasn't possible to get hurt.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_35.wav, then you have
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_36.wav, and two it makes it
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_37.wav, sStrike
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_39.wav,
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_0.wav, I will feed.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_1.wav, I just felt that...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_2.wav, seven years old and...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_3.wav, and went to every convention.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_4.wav, I hope to see you guys next time.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_5.wav, adult it still is.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_6.wav, being okay with the way I speak.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_7.wav, that department.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_8.wav, there's been a progressive
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_9.wav, knowing that
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_10.wav, to some extent.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_11.wav, stuttering will always be...
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_13.wav, I did too and I you know
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_18.wav, a lasting impact.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_19.wav, um
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_20.wav, to grow in and the community.
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_22.wav," trying to like, you know, uh..."
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_23.wav, that requires some...
